Dates	Flow
2014-04-12	0.000
2014-04-13	0.000
2014-04-14	0.000
2014-04-15	0.000
2014-04-16	0.000
2014-04-17	0.000
2014-04-18	0.000
2014-04-19	0.000
2014-04-20	0.000
2014-04-21	0.000
2014-04-22	0.000
2014-04-23	0.000
2014-04-24	0.000
2014-04-25	0.000
2014-04-26	0.000
2014-04-27	0.000
2014-04-28	0.000
2014-04-29	0.000
2014-04-30	0.000
2014-05-01	0.000
2014-05-02	0.000
2014-05-03	0.000
2014-05-04	0.000
2014-05-05	0.000
2014-05-06	0.000
2014-05-07	0.000
2014-05-08	0.000
2014-05-09	0.000
2014-05-10	0.000
2014-05-11	0.000
2014-05-12	0.000
2014-05-13	0.000
2014-05-14	0.000
2014-05-15	0.000
2014-05-16	0.000
2014-05-17	0.000
2014-05-18	0.000
2014-05-19	0.000
2014-05-20	0.000
2014-05-21	0.000
2014-05-22	0.000
2014-05-23	0.000
2014-05-24	0.000
2014-05-25	0.000
2014-05-26	0.000
2014-05-27	0.000
2014-05-28	0.000
2014-05-29	0.000
2014-05-30	0.000
2014-05-31	0.000
2014-06-01	0.000
2014-06-02	0.000
2014-10-24	0.000
2014-10-25	0.000
2014-10-26	0.000
2014-10-27	0.000
2014-10-28	0.000
2014-10-29	0.000
2014-10-30	0.000
2014-10-31	0.000
2014-11-01	0.000
2014-11-02	0.000
2014-11-03	0.000
2014-11-04	0.000
2014-11-05	0.000
2014-11-06	0.000
2014-11-07	0.000
2014-11-08	0.000
2014-11-09	0.000
2014-11-10	0.000
2014-11-11	0.000
2014-11-12	0.000
2014-11-13	0.000
2014-11-14	0.000
2014-11-15	0.000
2014-11-16	0.000
2014-11-17	0.000
2014-11-18	0.000
2014-11-19	0.000
2014-11-20	0.000
2014-11-21	0.000
2014-11-22	0.000
2014-11-23	0.000
2014-11-24	0.000
2014-11-25	0.000
2014-11-26	0.000
2014-11-27	0.000
2014-11-28	0.000
2014-11-29	0.000
2014-11-30	0.000
2014-12-01	0.000
2014-12-02	0.000
2014-12-03	0.000
2014-12-04	0.000
2014-12-05	0.000
2014-12-06	0.000
2014-12-07	0.000
2014-12-08	0.000
2014-12-09	0.000
2014-12-10	0.000
2014-12-11	0.000
2014-12-12	2360.000
2014-12-13	2970.000
2014-12-14	1300.000
2014-12-15	867.000
2014-12-16	1760.000
2014-12-17	2190.000
2014-12-18	1940.000
2014-12-19	1330.000
2014-12-20	1740.000
2014-12-21	1550.000
2014-12-22	1190.000
2014-12-23	951.000
2014-12-24	781.000
2014-12-25	623.000
2014-12-26	516.000
2014-12-27	382.000
2014-12-28	337.000
2014-12-29	290.000
2014-12-30	357.000
2014-12-31	214.000
2015-01-01	73.200
2015-01-02	77.100
2015-01-03	73.600
2015-01-04	69.700
2015-01-05	60.300
2015-01-06	57.000
2015-01-07	56.000
2015-01-08	54.800
2015-01-09	51.000
2015-01-10	48.000
2015-01-11	42.300
2015-01-12	35.400
2015-01-13	16.700
2015-01-14	0.020
2015-01-15	0.000
2015-01-16	0.000
2015-01-17	0.000
2015-01-18	0.000
2015-01-19	0.000
2015-01-20	0.000
2015-01-21	0.000
2015-01-22	0.000
2015-01-23	0.000
2015-01-24	0.000
2015-01-25	0.000
2015-01-26	0.000
2015-01-27	0.000
2015-01-28	0.000
2015-01-29	0.000
2015-01-30	0.000
2015-01-31	0.000
2015-02-01	0.000
2015-02-02	0.000
2015-02-03	0.000
2015-02-04	0.000
2015-02-05	0.000
2015-02-06	0.000
2015-02-07	0.000
2015-02-08	6.900
2015-02-09	879.000
2015-02-10	1270.000
2015-02-11	507.000
2015-02-12	119.000
2015-02-13	2.260
2015-02-14	0.000
2015-02-15	0.000
2015-02-16	0.000
2015-02-17	0.000
2015-02-18	0.000
2015-02-19	0.000
2015-02-20	0.000
2015-02-21	0.000
2015-02-22	0.000
2015-02-23	0.000
2015-02-24	0.000
2015-02-25	0.000
2015-02-26	0.000
2015-02-27	0.000
2015-02-28	0.000
2015-03-01	0.000
2015-03-02	0.000
2015-03-03	0.000
2015-03-04	0.000
2015-03-05	0.000
2015-03-06	0.000
2015-03-07	0.000
2015-03-08	0.000
2015-03-09	0.000
2015-03-10	0.000
2015-03-11	0.000
2015-03-12	0.000
2015-03-13	0.000
2015-03-14	0.000
2015-03-15	0.000
2015-03-16	0.000
2015-03-17	0.000
2015-03-18	0.000
2015-03-19	0.000
2015-03-20	0.000
2015-03-21	0.000
2015-03-22	0.000
2015-03-23	0.000
2015-03-24	0.000
2015-03-25	0.000
2015-03-26	0.000
2015-03-27	0.000
2015-03-28	0.000
2015-03-29	0.000
2015-03-30	0.000
2015-03-31	0.000
2015-04-01	0.000
2015-04-02	0.000
2015-04-03	0.000
2015-04-04	0.000
2015-04-05	0.000
2015-04-06	0.000
2015-04-07	0.000
2015-04-08	0.000
2015-04-09	0.000
2015-04-10	0.000
2015-04-11	0.000
2015-04-12	0.000
2015-04-13	0.000
2015-04-14	0.000
2015-04-15	0.000
2015-04-16	0.000
2015-04-17	0.000
2015-04-18	0.000
2015-04-19	0.000
2015-04-20	0.000
2015-04-21	0.000
2015-04-22	0.000
2015-04-23	0.000
2015-04-24	0.000
2015-04-25	0.000
2015-04-26	0.000
2015-04-27	0.000
2015-04-28	0.000
2015-04-29	0.000
2015-04-30	0.000
2015-05-01	0.000
2015-05-02	0.000
2015-05-03	0.000
2015-05-04	0.000
2015-05-05	0.000
2015-05-06	0.000
2015-05-07	0.000
2015-05-08	0.000
2015-05-09	0.000
2015-05-10	0.000
2015-05-11	0.000
2015-05-12	0.000
2015-05-13	0.000
2015-05-14	0.000
2015-05-15	0.000
2015-05-16	0.000
2015-05-17	0.000
2015-05-18	0.000
2015-05-19	0.000
2015-05-20	0.000
2015-05-21	0.000
2015-05-22	0.000
2015-05-23	0.000
2015-05-24	0.000
2015-05-25	0.000
2015-05-26	0.000
2015-05-27	0.000
2015-05-28	0.000
2015-05-29	0.000
2015-05-30	0.000
2015-05-31	0.000
2015-06-01	0.000
2015-06-02	0.000
2015-06-03	0.000
2015-06-04	0.000
2015-06-05	0.000
2015-06-06	0.000
2015-06-07	0.000
2015-06-08	0.000
2015-06-09	0.000
2015-06-10	0.000
2015-06-11	0.000
2015-06-12	0.000
2015-06-13	0.000
2015-06-14	0.000
2015-06-15	0.000
2015-06-16	0.000
2015-06-17	0.000
2015-06-18	0.000
2015-06-19	0.000
2015-06-20	0.000
2015-06-21	0.000
2015-06-22	0.000
2015-06-23	0.000
2015-06-24	0.000
2015-06-25	0.000
2015-06-26	0.000
2015-06-27	0.000
2015-06-28	0.000
2015-06-29	0.000
2015-06-30	0.000
2015-07-01	0.000
2015-07-02	0.000
2015-07-03	0.000
2015-07-04	0.000
2015-07-05	0.000
2015-07-06	0.000
2015-07-07	0.000
2015-07-08	0.000
2015-07-09	0.000
2015-07-10	0.000
2015-07-11	0.000
2015-07-12	0.000
2015-07-13	0.000
2015-07-14	0.000
2015-07-15	0.000
2015-07-16	0.000
2015-07-17	0.000
2015-07-18	0.000
2015-07-19	0.000
2015-07-20	0.000
2015-07-21	0.000
2015-07-22	0.000
2015-07-23	0.000
2015-07-24	0.000
2015-07-25	0.000
2015-07-26	0.000
2015-07-27	0.000
2015-07-28	0.000
2015-07-29	0.000
2015-07-30	0.000
2015-07-31	0.000
2015-08-01	0.000
2015-08-02	0.000
2015-08-03	0.000
2015-08-04	0.000
2015-08-05	0.000
2015-08-06	0.000
2015-08-07	0.000
2015-08-08	0.000
2015-08-09	0.000
2015-08-10	0.000
2015-08-11	0.000
2015-08-12	0.000
2015-08-13	0.000
2015-08-14	0.000
2015-08-15	0.000
2015-08-16	0.000
2015-08-17	0.000
2015-08-18	0.000
2015-08-19	0.000
2015-08-20	0.000
2015-08-21	0.000
2015-08-22	0.000
2015-08-23	0.000
2015-08-24	0.000
2015-10-01	0.000
2015-10-02	0.000
2015-10-03	0.000
2015-10-04	0.000
2015-10-05	0.000
2015-10-06	0.000
2015-10-07	0.000
2015-10-08	0.000
2015-10-09	0.000
2015-10-10	0.000
2015-10-11	0.000
2015-10-12	0.000
2015-10-13	0.000
2015-10-14	0.000
2015-10-15	0.000
2015-10-16	0.000
2015-10-17	0.000
2015-10-18	0.000
2015-10-19	0.000
2015-10-20	0.000
2015-10-21	0.000
2015-10-22	0.000
2015-10-23	0.000
2015-10-24	0.000
2015-10-25	0.000
2015-10-26	0.000
2015-10-27	0.000
2015-10-28	0.000
2015-10-29	0.000
2015-10-30	0.000
2015-10-31	0.000
2015-11-01	0.000
2015-11-02	0.000
2015-11-03	0.000
2015-11-04	0.000
2015-11-05	0.000
2015-11-06	0.000
2015-11-07	0.000
2015-11-08	0.000
2015-11-09	0.000
2015-11-10	0.000
2015-11-11	0.000
2015-11-12	0.000
2015-11-13	0.000
2015-11-14	0.000
2015-11-15	0.000
2015-11-16	0.000
2015-11-17	0.000
2015-11-18	0.000
2015-11-19	0.000
2015-11-20	0.000
2015-11-21	0.000
2015-11-22	0.000
2015-11-23	0.000
2015-11-24	0.000
2015-11-25	0.000
2015-11-26	0.000
2015-11-27	0.000
2015-11-28	0.000
2015-11-29	0.000
2015-11-30	0.000
2015-12-01	0.000
2015-12-02	0.000
2015-12-03	0.000
2015-12-04	0.000
2015-12-05	0.000
2015-12-06	0.000
2015-12-07	0.000
2015-12-08	0.000
2015-12-09	0.000
2015-12-10	0.000
2015-12-11	0.000
2015-12-12	0.000
2015-12-13	0.000
2015-12-14	0.000
2015-12-15	0.000
2015-12-16	0.000
2015-12-17	0.000
2015-12-18	0.000
2015-12-19	0.000
2015-12-20	0.000
2015-12-21	0.000
2015-12-22	0.000
2015-12-23	0.000
2015-12-24	0.000
2015-12-25	0.000
2015-12-26	0.000
2015-12-27	0.000
2015-12-28	0.000
2015-12-29	0.000
2015-12-30	0.000
2015-12-31	0.000
2016-01-01	0.000
2016-01-02	0.000
2016-01-03	0.000
2016-01-04	0.000
2016-01-05	0.000
2016-01-06	0.000
2016-01-07	0.000
2016-01-08	0.000
2016-01-09	0.000
2016-01-10	0.000
2016-01-11	0.000
2016-01-12	0.000
2016-01-13	0.000
2016-01-14	0.000
2016-01-15	0.000
2016-01-16	0.000
2016-01-17	0.000
2016-01-18	0.000
2016-01-19	0.000
2016-01-20	0.000
2016-01-21	0.000
2016-01-22	0.000
2016-01-23	7.530
2016-01-24	84.000
2016-01-25	283.000
2016-01-26	301.000
2016-01-27	274.000
2016-01-28	214.000
2016-01-29	165.000
2016-01-30	166.000
2016-01-31	224.000
2016-02-01	66.800
2016-02-02	0.000
2016-02-03	0.000
2016-02-04	0.000
2016-02-05	0.000
2016-02-06	0.000
2016-02-07	0.000
2016-02-08	0.000
2016-02-09	0.000
2016-02-10	0.000
2016-02-11	0.000
2016-02-12	0.000
2016-02-13	0.000
2016-02-14	0.000
2016-02-15	0.000
2016-02-16	0.000
2016-02-17	0.000
2016-02-18	0.000
2016-02-19	0.000
2016-02-20	0.000
2016-02-21	0.000
2016-02-22	0.000
2016-02-23	0.000
2016-02-24	0.000
2016-02-25	0.000
2016-02-26	0.000
2016-02-27	0.000
2016-02-28	0.000
2016-02-29	0.000
2016-03-01	0.000
2016-03-02	0.000
2016-03-03	0.000
2016-03-04	0.000
2016-03-05	0.000
2016-03-06	0.000
2016-03-07	0.000
2016-03-08	7.400
2016-03-09	261.000
2016-03-10	168.000
2016-03-11	1030.000
2016-03-12	3650.000
2016-03-13	3320.000
2016-03-14	2820.000
2016-03-15	2110.000
2016-03-16	1350.000
2016-03-17	2110.000
2016-03-18	2050.000
2016-03-19	1670.000
2016-03-20	506.000
2016-03-21	447.000
2016-03-22	333.000
2016-03-23	300.000
2016-03-24	195.000
2016-03-25	141.000
2016-03-26	98.800
2016-03-27	128.000
2016-03-28	166.000
2016-03-29	133.000
2016-03-30	126.000
2016-03-31	114.000
2016-04-01	106.000
2016-04-02	23.200
2016-04-03	0.000
2016-04-04	0.000
2016-04-05	0.000
2016-04-06	0.000
2016-04-07	0.000
2016-04-08	0.000
2016-04-09	0.000
2016-04-10	0.000
2016-04-11	0.000
2016-04-12	0.000
2016-04-13	0.000
2016-04-14	0.000
2016-04-15	0.000
2016-04-16	0.000
2016-04-17	0.000
2016-04-18	0.000
2016-04-19	0.000
2016-04-20	0.000
2016-04-21	0.000
2016-04-22	0.000
2016-04-23	0.000
2016-04-24	0.000
2016-04-25	0.000
2016-04-26	0.000
2016-04-27	0.000
2016-04-28	0.000
2016-04-29	0.000
2016-09-30	0.000
2016-10-01	0.000
2016-10-02	0.000
2016-10-03	0.000
2016-10-04	0.000
2016-10-05	0.000
2016-10-06	0.000
2016-10-07	0.000
2016-10-08	0.000
2016-10-09	0.000
2016-10-10	0.000
2016-10-11	0.000
2016-10-12	0.000
2016-10-13	0.000
2016-10-14	0.000
2016-10-15	0.000
2016-10-16	0.000
2016-10-17	0.000
2016-10-18	0.000
2016-10-19	0.000
2016-10-20	0.000
2016-10-21	0.000
2016-10-22	0.000
2016-10-23	0.000
2016-10-24	0.000
2016-10-25	0.000
2016-10-26	0.000
2016-10-27	0.000
2016-10-28	0.000
2016-10-29	0.000
2016-10-30	0.000
2016-10-31	0.000
2016-11-01	0.000
2016-11-02	0.000
2016-11-03	0.000
2016-11-04	0.000
2016-11-05	0.000
2016-11-06	0.000
2016-11-07	0.000
2016-11-08	0.000
2016-11-09	0.000
2016-11-10	0.000
2016-11-11	0.000
2016-11-12	0.000
2016-11-13	0.000
2016-11-14	0.000
2016-11-15	0.000
2016-11-16	0.000
2016-11-17	0.000
2016-11-18	0.000
2016-11-19	0.000
2016-11-20	0.000
2016-11-21	0.000
2016-11-22	0.000
2016-11-23	0.000
2016-11-24	0.000
2016-11-25	0.000
2016-11-26	0.000
2016-11-27	0.000
2016-11-28	0.000
2016-11-29	0.000
2016-11-30	0.000
2016-12-01	0.000
2016-12-02	0.000
2016-12-03	0.000
2016-12-04	0.000
2016-12-05	0.000
2016-12-06	0.000
2016-12-07	0.000
2016-12-08	0.000
2016-12-09	0.000
2016-12-10	0.000
2016-12-11	0.000
2016-12-12	0.000
2016-12-13	0.000
2016-12-14	0.000
2016-12-15	0.000
2016-12-16	0.000
2016-12-17	0.000
2016-12-18	0.000
2016-12-19	0.000
2016-12-20	0.000
2016-12-21	0.000
2016-12-22	0.000
2016-12-23	0.000
2016-12-24	0.000
2016-12-25	0.000
2016-12-26	0.000
2016-12-27	0.000
2016-12-28	0.000
2016-12-29	0.000
2016-12-30	0.000
2016-12-31	0.000
2017-01-01	0.000
2017-01-02	0.000
2017-01-03	0.000
2017-01-04	0.000
2017-01-05	163.000
2017-01-06	353.000
2017-01-07	297.000
2017-01-08	866.000
2017-01-09	10700.000
2017-01-10	4890.000
2017-01-11	10900.000
2017-01-12	7440.000
2017-01-13	5290.000
2017-01-14	3960.000
2017-01-15	3630.000
2017-01-16	3320.000
2017-01-17	3140.000
2017-01-18	2870.000
2017-01-19	6540.000
2017-01-20	7490.000
2017-01-21	9180.000
2017-01-22	7730.000
2017-01-23	9830.000
2017-01-24	6360.000
2017-01-25	5070.000
2017-01-26	3850.000
2017-01-27	3770.000
2017-01-28	3590.000
2017-01-29	3390.000
2017-01-30	3280.000
2017-01-31	3130.000
2017-02-01	3040.000
2017-02-02	3090.000
2017-02-03	4270.000
2017-02-04	5750.000
2017-02-05	4350.000
2017-02-06	4730.000
2017-02-07	7700.000
2017-02-08	11600.000
2017-02-09	7480.000
2017-02-10	10300.000
2017-02-11	7730.000
2017-02-12	6140.000
2017-02-13	5540.000
2017-02-14	5160.000
2017-02-15	4870.000
2017-02-16	4750.000
2017-02-17	5280.000
2017-02-18	12900.000
2017-02-19	10800.000
2017-02-20	7650.000
2017-02-21	12500.000
2017-02-22	10100.000
2017-02-23	7830.000
2017-02-24	6980.000
2017-02-25	6230.000
2017-02-26	5980.000
2017-02-27	5750.000
2017-02-28	5480.000
2017-03-01	5220.000
2017-03-02	4780.000
2017-03-03	4560.000
2017-03-04	4410.000
2017-03-05	4420.000
2017-03-06	4310.000
2017-03-07	4190.000
2017-03-08	4120.000
2017-03-09	3890.000
2017-03-10	3460.000
2017-03-11	3350.000
2017-03-12	3000.000
2017-03-13	2860.000
2017-03-14	2800.000
2017-03-15	2690.000
2017-03-16	2650.000
2017-03-17	2550.000
2017-03-18	2510.000
2017-03-19	2480.000
2017-03-20	2450.000
2017-03-21	2400.000
2017-03-22	2550.000
2017-03-23	1790.000
2017-03-24	1140.000
2017-03-25	1420.000
2017-03-26	1260.000
2017-03-27	1120.000
2017-03-28	1070.000
2017-03-29	878.000
2017-03-30	908.000
2017-03-31	698.000
2017-04-01	274.000
2017-04-02	211.000
2017-04-03	86.500
2017-04-04	27.100
2017-04-05	2.260
2017-04-06	0.000
2017-04-07	0.000
2017-04-08	389.000
2017-04-09	716.000
2017-04-10	628.000
2017-04-11	472.000
2017-04-12	436.000
2017-04-13	457.000
2017-04-14	568.000
2017-04-15	488.000
2017-04-16	475.000
2017-04-17	549.000
2017-04-18	632.000
2017-04-19	619.000
2017-04-20	539.000
2017-04-21	388.000
2017-04-22	334.000
2017-04-23	248.000
2017-04-24	86.700
2017-04-25	22.800
2017-04-26	0.010
2017-04-27	0.000
2017-04-28	0.000
2017-04-29	0.000
2017-04-30	0.000
2017-05-01	0.000
2017-05-02	0.000
2017-05-03	0.000
2017-05-04	0.000
2017-10-01	0.000
2017-10-02	0.000
2017-10-03	0.000
2017-10-04	0.000
2017-10-05	0.000
2017-10-06	0.000
2017-10-07	0.000
2017-10-08	0.000
2017-10-09	0.000
2017-10-10	0.000
2017-10-11	0.000
2017-10-12	0.000
2017-10-13	0.000
2017-10-14	0.000
2017-10-15	0.000
2017-10-16	0.000
2017-10-17	0.000
2017-10-18	0.000
2017-10-19	0.000
2017-10-20	0.000
2017-10-21	0.000
2017-10-22	0.000
2017-10-23	0.000
2017-10-24	0.000
2017-10-25	0.000
2017-10-26	0.000
2017-10-27	0.000
2017-10-28	0.000
2017-10-29	0.000
2017-10-30	0.000
2017-10-31	0.000
2017-11-01	0.000
2017-11-02	0.000
2017-11-03	0.000
2017-11-04	0.000
2017-11-05	0.000
2017-11-06	0.000
2017-11-07	0.000
2017-11-08	0.000
2017-11-09	0.000
2017-11-10	0.000
2017-11-11	0.000
2017-11-12	0.000
2017-11-13	0.000
2017-11-14	0.000
2017-11-15	0.000
2017-11-16	0.000
2017-11-17	0.000
2017-11-18	0.000
2017-11-19	0.000
2017-11-20	0.000
2017-11-21	0.000
2017-11-22	0.000
2017-11-23	0.000
2017-11-24	0.000
2017-11-25	0.000
2017-11-26	0.000
2017-11-27	0.000
2017-11-28	0.000
2017-11-29	0.000
2017-11-30	0.000
2017-12-01	0.000
2017-12-02	0.000
2017-12-03	0.000
2017-12-04	0.000
2017-12-05	0.000
2017-12-06	0.000
2017-12-07	0.000
2017-12-08	0.000
2017-12-09	0.000
2017-12-10	0.000
2017-12-11	0.000
2017-12-12	0.000
2017-12-13	0.000
2017-12-14	0.000
2017-12-15	0.000
2017-12-16	0.000
2017-12-17	0.000
2017-12-18	0.000
2017-12-19	0.000
2017-12-20	0.000
2017-12-21	0.000
2017-12-22	0.000
2017-12-23	0.000
2017-12-24	0.000
2017-12-25	0.000
2017-12-26	0.000
2017-12-27	0.000
2017-12-28	0.000
2017-12-29	0.000
2017-12-30	0.000
2017-12-31	0.000
2018-01-01	0.000
2018-01-02	0.000
2018-01-03	0.000
2018-01-04	0.000
2018-01-05	0.000
2018-01-06	0.000
2018-01-07	0.000
2018-01-08	0.000
2018-01-09	0.000
2018-01-10	0.000
2018-01-11	0.000
2018-01-12	0.000
2018-01-13	0.000
2018-01-14	0.000
2018-01-15	0.000
2018-01-16	0.000
2018-01-17	0.000
2018-01-18	0.000
2018-01-19	0.000
2018-01-20	0.000
2018-01-21	0.000
2018-01-22	0.000
2018-01-23	0.000
2018-01-24	0.000
2018-01-25	0.000
2018-01-26	0.000
2018-01-27	0.000
2018-01-28	0.000
2018-01-29	0.000
2018-01-30	0.000
2018-01-31	0.000
2018-02-01	0.000
2018-02-02	0.000
2018-02-03	0.000
2018-02-04	0.000
2018-02-05	0.000
2018-02-06	0.000
2018-02-07	0.000
2018-02-08	0.000
2018-02-09	0.000
2018-02-10	0.000
2018-02-11	0.000
2018-02-12	0.000
2018-02-13	0.000
2018-02-14	0.000
2018-02-15	0.000
2018-02-16	0.000
2018-02-17	0.000
2018-02-18	0.000
2018-02-19	0.000
2018-02-20	0.000
2018-02-21	0.000
2018-02-22	0.000
2018-02-23	0.000
2018-02-24	0.000
2018-02-25	0.000
2018-02-26	0.000
2018-02-27	0.000
2018-02-28	0.000
2018-03-01	0.000
2018-03-02	0.000
2018-03-03	0.000
2018-03-04	0.000
2018-03-05	0.000
2018-03-06	0.000
2018-03-07	0.000
2018-03-08	0.000
2018-03-09	0.000
2018-03-10	0.000
2018-03-11	0.000
2018-03-12	0.000
2018-03-13	0.000
2018-03-14	0.000
2018-03-15	0.000
2018-03-16	0.000
2018-03-17	0.000
2018-03-18	0.000
2018-03-19	0.000
2018-03-20	0.000
2018-03-21	0.000
2018-03-22	0.000
2018-03-23	0.000
2018-03-24	0.000
2018-03-25	0.000
2018-03-26	0.000
2018-03-27	0.000
2018-03-28	0.000
2018-03-29	0.000
2018-03-30	0.000
2018-03-31	0.000
2018-04-01	0.000
2018-04-02	0.000
2018-04-03	0.000
2018-04-04	0.000
2018-04-05	0.000
2018-04-06	0.000
2018-04-07	0.000
2018-04-08	0.000
2018-04-09	0.000
2018-04-10	0.000
2018-04-11	0.000
2018-04-12	0.000
2018-04-13	0.000
2018-04-14	0.000
2018-04-15	0.000
2018-04-16	0.000
2018-04-17	0.000
2018-04-18	0.000
2018-04-19	0.000
2018-04-20	0.000
2018-04-21	0.000
2018-04-22	0.000
2018-04-23	0.000
2018-04-24	0.000
2018-04-25	0.000
2018-04-26	0.000
2018-04-27	0.000
2018-04-28	0.000
2018-04-29	0.000
2018-04-30	0.000
2018-05-01	0.000
2018-10-01	0.000
2018-10-02	0.000
2018-10-03	0.000
2018-10-04	0.000
2018-10-05	0.000
2018-10-06	0.000
2018-10-07	0.000
2018-10-08	0.000
2018-10-09	0.000
2018-10-10	0.000
2018-10-11	0.000
2018-10-12	0.000
2018-10-13	0.000
2018-10-14	0.000
2018-10-15	0.000
2018-10-16	0.000
2018-10-17	0.000
2018-10-18	0.000
2018-10-19	0.000
2018-10-20	0.000
2018-10-21	0.000
2018-10-22	0.000
2018-10-23	0.000
2018-10-24	0.000
2018-10-25	0.000
2018-10-26	0.000
2018-10-27	0.000
2018-10-28	0.000
2018-10-29	0.000
2018-10-30	0.000
2018-10-31	0.000
2018-11-01	0.000
2018-11-02	0.000
2018-11-03	0.000
2018-11-04	0.000
2018-11-05	0.000
2018-11-06	0.000
2018-11-07	0.000
2018-11-08	0.000
2018-11-09	0.000
2018-11-10	0.000
2018-11-11	0.000
2018-11-12	0.000
2018-11-13	0.000
2018-11-14	0.000
2018-11-15	0.000
2018-11-16	0.000
2018-11-17	0.000
2018-11-18	0.000
2018-11-19	0.000
2018-11-20	0.000
2018-11-21	0.000
2018-11-22	0.000
2018-11-23	0.000
2018-11-24	0.000
2018-11-25	0.000
2018-11-26	0.000
2018-11-27	0.000
